assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
22063965,14202,Myotis sicarius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,sicarius,,,,"Thomas, 1915",Vulnerable,B2ab(iii),3.1,Unknown,Global
22064312,14201,Myotis septentrionalis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,septentrionalis,,,,"(Trouessart, 1897)",Near Threatened,A3bce,3.1,Decreasing,Global
22064746,40025,Paratriaenops auritus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Paratriaenops,auritus,,,,"(Grandidier, 1912)",Vulnerable,B1ab(iii),3.1,Unknown,Global
22065638,20743,Stenoderma rufum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Stenoderma,rufum,,,,"Desmarest, 1820",Near Threatened,,3.1,Unknown,Global
22066155,29473,Pteralopex taki,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteralopex,taki,,,,"Parnaby, 2002",Vulnerable,"B1ab(ii,iii,v); D1",3.1,Decreasing,Global
22066280,76435251,Myotis martiniquensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,martiniquensis,,,,"LaVal, 1973",Near Threatened,,3.1,Unknown,Global
22066405,14189,Myotis peninsularis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,peninsularis,,,,"Miller, 1898",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22066512,29485,Murina ryukyuana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,ryukyuana,,,,"Maeda &amp; Matsumura, 1998",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22066742,14191,Myotis planiceps,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,planiceps,,,,"Baker, 1955",Endangered,D,3.1,Decreasing,Global
22066846,14192,Myotis pruinosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,pruinosus,,,,"Yoshiyuki, 1971",Endangered,B2ab(iii),3.1,Unknown,Global
22067327,29484,Myotis yanbarensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,yanbarensis,,,,"Maeda &amp; Matsumura, 1998",Critically Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22069146,14209,Myotis vivesi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,vivesi,,,,"Ménègaux, 1901",Vulnerable,A2ae,3.1,Decreasing,Global
22070889,1154,Amorphochilus schnablii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,FURIPTERIDAE,Amorphochilus,schnablii,,,,"Peters, 1877",Vulnerable,A2c,3.1,Stable,Global
22071017,18655,Mirimiri acrodonta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Mirimiri,acrodonta,,,,"(Hill &amp; Beckon, 1978)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22071126,18656,Pteralopex anceps,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteralopex,anceps,,,,"K. Andersen, 1909",Endangered,A2c,3.1,Decreasing,Global
22072935,5481,Craseonycteris thonglongyai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,CRASEONYCTERIDAE,Craseonycteris,thonglongyai,,,,"Hill, 1974",Near Threatened,B1a,3.1,Decreasing,Global
22074222,18657,Pteralopex atrata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteralopex,atrata,,,,"Thomas, 1888",Endangered,A2cd,3.1,Decreasing,Global
22078625,99688187,Pteropus chrysoproctus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,chrysoproctus,,,,"Temminck, 1837",Vulnerable,A3cd,3.1,Decreasing,Global
22079034,18719,Pteropus caniceps,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,caniceps,,,,"Gray, 1870",Vulnerable,A3cd,3.1,Decreasing,Global
22080230,18723,Pteropus faunulus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,faunulus,,,,"Miller, 1902",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
22080614,18722,Pteropus dasymallus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,dasymallus,,,,"Temminck, 1825",Vulnerable,"A4cd; B2ab(iii,iv,v); C1",3.1,Decreasing,Global
22081502,18732,Pteropus livingstonii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,livingstonii,,,,"Gray, 1866",Critically Endangered,A2c,3.1,Decreasing,Global
22082983,18739,Pteropus melanopogon,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,melanopogon,,,,"Peters, 1867",Endangered,A3cd,3.1,Decreasing,Global
22083165,13884,Mormopterus minutus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mormopterus,minutus,,,,"(Miller, 1899)",Vulnerable,"B2ab(ii,iii)",3.1,Decreasing,Global
22083688,13887,Mormopterus phrudus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mormopterus,phrudus,,,,"Handley, 1956",Vulnerable,D2,3.1,Unknown,Global
22085232,71733227,Mormopterus acetabulosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mormopterus,acetabulosus,,,,"(Hermann, 1804)",Endangered,A2b; B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22085351,18752,Pteropus pselaphon,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,pselaphon,,,,"Lay, 1829",Endangered,"B2ab(ii,iii,iv); D",3.1,Stable,Global
22085786,18750,Pteropus pohlei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,pohlei,,,,"Stein, 1933",Vulnerable,"B1ab(i,v)",3.1,Decreasing,Global
22086707,18754,Pteropus rayneri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,rayneri,,,,"Gray, 1870",Near Threatened,A2c,3.1,Decreasing,Global
22087057,18755,Pteropus rodricensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,rodricensis,,,,"Dobson, 1878",Endangered,B1ac(iv)+2ac(iv),3.1,Increasing,Global
22087230,18756,Pteropus rufus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,rufus,,,,"É. Geoffroy Saint-Hilaire, 1803",Vulnerable,A2acd,3.1,Decreasing,Global
22088270,18762,Pteropus temminckii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,temminckii,,,,"Peters, 1867",Vulnerable,A2c,3.1,Decreasing,Global
22089205,18768,Pteropus voeltzkowi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,voeltzkowi,,,,"Matschie, 1909",Vulnerable,D2,3.1,Increasing,Global
22089794,5112,Coleura seychellensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Coleura,seychellensis,,,,"Peters, 1868",Critically Endangered,C2a(i),3.1,Decreasing,Global
22090348,10133,Hipposideros edwardshilli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,edwardshilli,,,,"Flannery &amp; Colgan, 1993",Vulnerable,B2ab(iii),3.1,Unknown,Global
22090631,10131,Hipposideros durgadasi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,durgadasi,,,,"Khajuria, 1970",Vulnerable,B2ab(iii),3.1,Decreasing,Global
22091565,10144,Hipposideros lekaguli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lekaguli,,,,"Thonglongya &amp; Hill, 1974",Near Threatened,A2c,3.1,Decreasing,Global
22092544,10137,Hipposideros halophyllus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,halophyllus,,,,"Hill &amp; Yenbutra, 1984",Vulnerable,C1,3.1,Decreasing,Global
22092730,10138,Hipposideros hypophyllus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,hypophyllus,,,,"Kock &amp; Bhat, 1994",Critically Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)",3.1,Decreasing,Global
22092860,10120,Hipposideros commersoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,commersoni,,,,"(É. Geoffroy, 1813)",Near Threatened,A2d,3.1,Decreasing,Global
22096705,13948,Murina tenebrosa,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,tenebrosa,,,,"Yoshiyuki, 1970",Critically Endangered,D,3.1,Unknown,Global
22096963,10123,Hipposideros coxi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,coxi,,,,"Shelford, 1901",Endangered,B2ab(iii),3.1,Decreasing,Global
22099002,14003,Musonycteris harrisoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Musonycteris,harrisoni,,,,"Schaldach &amp; McLaughlin, 1960",Vulnerable,C1,3.1,Decreasing,Global
22099660,80224148,Hipposideros turpis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,turpis,,,,"Bangs, 1901",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22103918,81633057,Miniopterus schreibersii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,schreibersii,,,,"(Kuhl, 1817)",Near Threatened,A2c,3.1,Decreasing,Global
22104728,13564,Miniopterus fuscus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,fuscus,,,,"Bonhote, 1902",Endangered,B2ab(iii),3.1,Decreasing,Global
22109325,13638,Molossops aequatorianus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossops,aequatorianus,,,,"Cabrera, 1917",Endangered,B1ab(iii),3.1,Unknown,Global
22117829,7932,Eptesicus innoxius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,innoxius,,,,"(Gervais, 1841)",Near Threatened,,3.1,Unknown,Global
22117922,7929,Eptesicus guadeloupensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,guadeloupensis,,,,"Genoways &amp; Baker, 1975",Endangered,"B1ab(iii,iv)",3.1,Unknown,Global
22122903,7901,Epomophorus angolensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Epomophorus,angolensis,,,,"Gray, 1870",Near Threatened,,3.1,Decreasing,Global
22123514,17366,Perimyotis subflavus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Perimyotis,subflavus,,,,"F. Cuvier, 1832",Vulnerable,A3bce,3.1,Decreasing,Global
22126172,11697,Leptonycteris nivalis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Leptonycteris,nivalis,,,,"(Saussure, 1860)",Endangered,A2c,3.1,Decreasing,Global
22126917,11699,Leptonycteris curasoae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Leptonycteris,curasoae,,,,"Miller, 1900",Vulnerable,A2c,3.1,Decreasing,Global
22128228,17348,Falsistrellus mackenziei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Falsistrellus,mackenziei,,,,"Kitchener, Caputi &amp; Jones, 1986",Near Threatened,A4c,3.1,Decreasing,Global
22129523,1789,Bauerus dubiaquercus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Bauerus,dubiaquercus,,,,"(Van Gelder, 1959)",Near Threatened,A2c,3.1,Unknown,Global
22129827,17340,Pipistrellus endoi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,endoi,,,,"Imaizumi, 1959",Near Threatened,,3.1,Decreasing,Global
22133396,17173,Phyllonycteris aphylla,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Phyllonycteris,aphylla,,,,"(Miller, 1898)",Critically Endangered,C2a(i),3.1,Decreasing,Global
22134373,40775,Arielulus cuprosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Arielulus,cuprosus,,,,"(Hill &amp; Francis, 1984)",Vulnerable,B2ab(iii),3.1,Unknown,Global
22136238,1933,Aproteles bulmerae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Aproteles,bulmerae,,,,"Menzies, 1977",Critically Endangered,"B2ab(iv,v)c(ii); C2a(ii)",3.1,Decreasing,Global
22153828,44703,Muntiacus vuquangensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Muntiacus,vuquangensis,,,,"(Do Tuoc, Vu Van Dung, Dawson, Arctander &amp; Mackinnon, 1994)",Critically Endangered,A3cd+4cd,3.1,Decreasing,Global
22154219,29622,Mazama pandora,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,pandora,,,,"Merriam, 1901",Vulnerable,A2c,3.1,Decreasing,Global
22154379,29621,Mazama nana,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,nana,,,,"(Hensel, 1872)",Vulnerable,A3cde,3.1,Unknown,Global
22155086,41023,Mazama bororo,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,bororo,,,,"Duarte, 1996",Vulnerable,C2a(ii),3.1,Decreasing,Global
22156678,2446,Axis calamianensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Axis,calamianensis,,,,"(Heude, 1888)",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
22156866,41789,Rusa timorensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rusa,timorensis,,,,"(de Blainville, 1822)",Vulnerable,C1,3.1,Decreasing,Global
22157664,41784,Axis porcinus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Axis,porcinus,,,,"(Zimmermann, 1780)",Endangered,A2bcd,3.1,Decreasing,Global
22158621,10053,Hippocamelus antisensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Hippocamelus,antisensis,,,,"(d'Orbigny, 1834)",Vulnerable,A2cd; C2a(i),3.1,Decreasing,Global
22158895,10054,Hippocamelus bisulcus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Hippocamelus,bisulcus,,,,"Molina, 1782",Endangered,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
22159620,7112,Elaphodus cephalophus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Elaphodus,cephalophus,,,,"Milne-Edwards, 1872",Near Threatened,,3.1,Decreasing,Global
22159785,7121,Elaphurus davidianus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Elaphurus,davidianus,,,,"Milne-Edwards, 1866",Extinct in the Wild,,3.1,,Global
22160030,15803,Ozotoceros bezoarticus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Ozotoceros,bezoarticus,,,,"(Linnaeus, 1758)",Near Threatened,,3.1,Decreasing,Global
22160753,13924,Muntiacus crinifrons,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Muntiacus,crinifrons,,,,"(Sclater, 1885)",Vulnerable,A2cd,3.1,Decreasing,Global
22160916,2828,Blastocerus dichotomus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Blastocerus,dichotomus,,,,"(Illiger, 1815)",Vulnerable,A4cde,3.1,Decreasing,Global
22163569,10329,Hydropotes inermis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Hydropotes,inermis,,,,"Swinhoe, 1870",Vulnerable,A2cd,3.1,Decreasing,Global
22164089,18848,Pudu puda,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Pudu,puda,,,,"(Molina, 1782)",Near Threatened,,3.1,Decreasing,Global
22165039,136301,Mazama bricenii,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,bricenii,,,,"Thomas, 1908",Vulnerable,A4c,3.1,Decreasing,Global
22165586,12914,Mazama rufina,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,rufina,,,,"(Pucheran, 1851)",Vulnerable,A4c,3.1,Decreasing,Global
22165860,12913,Mazama chunyi,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Mazama,chunyi,,,,"Hershkovitz, 1959",Vulnerable,A4c; B2ab(iii),3.1,Decreasing,Global
22166396,42189,Muntiacus atherodes,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Muntiacus,atherodes,,,,"Groves &amp; Grubb, 1982",Near Threatened,,3.1,Decreasing,Global
22166803,4265,Rucervus eldii,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rucervus,eldii,,,,"(M'Clelland, 1842)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
22167140,29742,Rangifer tarandus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rangifer,tarandus,,,,"(Linnaeus, 1758)",Vulnerable,A2a,3.1,Decreasing,Global
22167675,4257,Rucervus duvaucelii,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rucervus,duvaucelii,,,,"(G. Cuvier, 1823)",Vulnerable,C1,3.1,Decreasing,Global
22168586,4274,Rusa marianna,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rusa,marianna,,,,"(Desmarest, 1822)",Vulnerable,A2cd,3.1,Decreasing,Global
22168782,4273,Rusa alfredi,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rusa,alfredi,,,,"Sclater, 1870",Endangered,C2a(i),3.1,Decreasing,Global
22170127,136392,Monodelphis reigi,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Monodelphis,reigi,,,,"Lew &amp; Pérez-Hernández, 2004",Vulnerable,D2,3.1,Unknown,Global
22171555,13703,Monodelphis unistriata,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Monodelphis,unistriata,,,,"(Wagner, 1842)",Critically Endangered,D,3.1,Unknown,Global
22172367,40520,Thylamys velutinus,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Thylamys,velutinus,,,,"(Wagner, 1842)",Near Threatened,,3.1,Decreasing,Global
22172758,136653,Thylamys karimii,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Thylamys,karimii,,,,"(Petter, 1968)",Vulnerable,A2c+3c,3.1,Decreasing,Global
22172852,199836,Thylamys fenestrae,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Thylamys,fenestrae,,,,"Martin, 2009",Near Threatened,,3.1,Decreasing,Global
22173324,21867,Thylamys macrurus,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Thylamys,macrurus,,,,"(Olfers, 1818)",Near Threatened,,3.1,Decreasing,Global
22175055,136244,Marmosa phaea,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Marmosa,phaea,,,,"O. Thomas, 1899",Vulnerable,A3c,3.1,Decreasing,Global
22175485,136547,Chacodelphys formosa,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Chacodelphys,formosa,,,,"(Shamel, 1930)",Near Threatened,,3.1,Decreasing,Global
22178449,136364,Marmosops juninensis,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Marmosops,juninensis,,,,"(Tate, 1931)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
22179321,12820,Marmosops handleyi,ANIMALIA,CHORDATA,DIDELPHIMORPHIA,MAMMALIA,DIDELPHIDAE,Marmosops,handleyi,,,,"(Pine, 1981)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22179860,40522,Caenolestes convelatus,ANIMALIA,CHORDATA,PAUCITUBERCULATA,MAMMALIA,CAENOLESTIDAE,Caenolestes,convelatus,,,,"Anthony, 1924",Vulnerable,A2c,3.1,Decreasing,Global
22180055,40521,Caenolestes caniventer,ANIMALIA,CHORDATA,PAUCITUBERCULATA,MAMMALIA,CAENOLESTIDAE,Caenolestes,caniventer,,,,"Anthony, 1921",Near Threatened,,3.1,Decreasing,Global
22180165,136743,Caenolestes condorensis,ANIMALIA,CHORDATA,PAUCITUBERCULATA,MAMMALIA,CAENOLESTIDAE,Caenolestes,condorensis,,,,"Albuja &amp; Patterson, 1996",Vulnerable,D1+2,3.1,Unknown,Global
22180239,6834,Dromiciops gliroides,ANIMALIA,CHORDATA,MICROBIOTHERIA,MAMMALIA,MICROBIOTHERIIDAE,Dromiciops,gliroides,,,,"Thomas, 1894",Near Threatened,,3.1,Decreasing,Global
22182349,18,Abrocoma boliviensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ABROCOMIDAE,Abrocoma,boliviensis,,,,"Glanz &amp; Anderson, 1990",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
22186197,13216,Mesocapromys auritus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mesocapromys,auritus,,,,"(Varona, 1970)",Endangered,B1ab(iii)+2ab(iii); C2a(ii),3.1,Unknown,Global
22186363,13217,Mesocapromys nanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mesocapromys,nanus,,,,"(G.M. Allen, 1917)",Critically Endangered,D,3.1,Unknown,Global
22186444,13218,Mesocapromys sanfelipensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mesocapromys,sanfelipensis,,,,"(Varona &amp; Garrido, 1970)",Critically Endangered,"B1ab(i,iii,v); D",3.1,Unknown,Global
22186569,9001,Geocapromys brownii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Geocapromys,brownii,,,,"(J. Fischer, 1830)",Endangered,"B1ab(i,iii,iv)",3.1,Decreasing,Global
22187606,14256,Mysateles melanurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Mysateles,melanurus,,,,"(Poey, 1865)",Vulnerable,A2cd,3.1,Decreasing,Global
22189125,136520,Cavia intermedia,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAVIIDAE,Cavia,intermedia,,,,"Cherem, Olimpio &amp; Ximenez, 1999",Critically Endangered,D,3.1,Decreasing,Global
22190337,6785,Dolichotis patagonum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAVIIDAE,Dolichotis,patagonum,,,,"(Zimmermann, 1780)",Near Threatened,,3.1,Decreasing,Global
22191157,4651,Chinchilla chinchilla,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CHINCHILLIDAE,Chinchilla,chinchilla,,,,"(Lichtenstein, 1829)",Endangered,"B2ab(i,iii)",3.1,Decreasing,Global
22191874,5795,Ctenomys argentinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,argentinus,,,,"Conterras &amp; Berry, 1982",Near Threatened,B2b(iii),3.1,Decreasing,Global
22192079,5797,Ctenomys azarae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,azarae,,,,"Thomas, 1903",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22192271,5799,Ctenomys bonettoi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,bonettoi,,,,"Contreras &amp; Berry, 1982",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22192383,136234,Ctenomys dorbignyi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,dorbignyi,,,,"Contreras &amp; Contreras, 1984",Near Threatened,B2b(iii),3.1,Decreasing,Global
22193077,136633,Ctenomys roigi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,roigi,,,,"Contreras, 1988",Critically Endangered,"B1ab(i,ii)+2ab(i,ii)",3.1,Decreasing,Global
22193418,136635,Ctenomys rionegrensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,rionegrensis,,,,"Langguth &amp; Abella, 1970",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22193629,5809,Ctenomys latro,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,latro,,,,"Thomas, 1918",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22194037,136370,Ctenomys pundti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,pundti,,,,"Nehring, 1920",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22194328,5817,Ctenomys occultus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,occultus,,,,"Thomas, 1920",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22194513,5819,Ctenomys pearsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,pearsoni,,,,"Lessa &amp; Langguth, 1983",Near Threatened,"B2b(i,ii)",3.1,Decreasing,Global
22195057,136390,Ctenomys osvaldoreigi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,osvaldoreigi,,,,"Contreras, 1995",Critically Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
